category,label_id,image_path,feature_mean,feature_std,feature_min,feature_max,feature_median,pca_component_1,pca_component_2,pca_component_3,pca_component_4,pca_component_5,pca_component_6,pca_component_7,pca_component_8,pca_component_9,pca_component_10
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0120_0_5411.jpg,0.44789952,0.6269052,0.0,3.834434,0.17685877,-1.589254,-5.5675354,4.92816,2.7242146,-0.2373813,0.15166253,-2.7693594,2.2422912,-1.72348,1.287526
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0120_0_6106.jpg,0.4285304,0.62576085,0.0,4.1649895,0.16446428,-0.32098737,-6.2083964,7.2195463,0.8770351,-1.4804813,1.3403037,-0.6784261,-0.85574013,-1.9335012,1.0622817
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0120_0_6199.jpg,0.4773373,0.6479749,0.0,3.8992429,0.21418934,4.0364985,-5.327632,4.3416233,3.9091294,-3.845348,-0.25383773,1.4921914,0.9954772,-1.1106713,1.0918008
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0120_0_7190.jpg,0.40666065,0.6180939,0.0,4.0063376,0.14309761,-0.14968193,-2.097119,4.2271643,0.34801617,-2.6089077,-1.3019358,3.1267486,1.79345,0.28565213,1.4174699
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0120_0_7209.jpg,0.38705167,0.65365624,0.0,4.2682576,0.09225498,-0.9228148,-1.5854449,6.070046,3.0226793,-3.354091,0.08885254,1.6495496,2.6700177,2.0306385,1.1401187
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0120_0_9074.jpg,0.4512373,0.5999684,0.0,4.452335,0.21545815,0.96411765,-2.7675672,2.6587214,2.9290946,-1.261647,-0.6479395,-0.43553227,2.0598192,-0.25165555,2.8551753
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_1375.jpg,0.4860483,0.6591487,0.0,4.15522,0.21363486,3.9552443,-2.8828835,3.510823,2.258224,-5.9875193,-1.140147,3.2753263,0.25685063,2.0223475,0.5135311
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_2456.jpg,0.48936263,0.6476202,0.0,4.05194,0.22807254,1.7104006,-8.026058,7.191312,0.843212,-0.34441662,2.0446901,-1.1068351,-0.17759684,-2.746461,1.8548483
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_3771.jpg,0.38510412,0.5586973,0.0,3.759534,0.13736176,1.064717,-1.1550276,1.6272043,-0.9509917,-3.96272,-4.0556197,2.3955655,-0.24210064,1.747106,0.23739438
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_543.jpg,0.44029418,0.61151993,0.0,4.751808,0.20308441,2.1986856,-3.0332386,2.7979908,1.5730371,-2.4053764,-1.509375,2.4579542,1.7039602,-1.0407267,4.1325245
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_5866.jpg,0.52583045,0.6594778,0.0,4.037257,0.26586255,1.5600145,-2.358397,6.029692,2.258631,-1.140451,3.8497412,-2.1511502,-0.66786414,1.0520054,0.9126748
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_7559.jpg,0.58282274,0.71093744,0.0,4.2944913,0.30513376,3.2458713,-2.9938943,2.2673218,8.258556,-1.1741221,1.4796927,-3.8023574,-0.23828796,-2.24103,1.4906168
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_7752.jpg,0.42748976,0.60992104,0.0,3.8490684,0.15860178,3.6632786,-2.5599332,0.6487264,-1.1943269,-2.594919,-1.4073998,3.042536,0.17587475,-2.7477534,0.65382814
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_7955.jpg,0.47289258,0.6295413,0.0,3.8352435,0.20927614,5.0904226,-4.2294736,2.5379543,2.0707815,-5.285377,-1.540349,2.3768997,-0.3067724,-0.6635928,0.48675588
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_8297.jpg,0.45648926,0.6323901,0.0,3.9920774,0.1890443,-0.48806366,-5.972779,5.91662,3.5842545,-2.3144088,0.28958154,-1.047232,1.7281902,0.037770852,0.4038041
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0121_0_9961.jpg,0.42263478,0.60889375,0.0,3.8207448,0.17337173,-0.5339263,-1.26418,4.8473825,1.6021143,-0.03244232,0.7289795,-0.23373444,1.9727572,-0.5582676,1.0608813
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0123_0_318.jpg,0.5932516,0.74936134,0.0,5.01334,0.28502503,5.7113404,-0.07550364,-2.2578762,3.3606887,-7.2065773,2.6538477,3.4736807,-3.4405274,2.4343393,-0.54990244
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0123_0_5902.jpg,0.4424348,0.628053,0.0,5.017802,0.16580865,-0.16126472,-0.31300417,-0.8485065,-0.17454425,-4.41009,0.16715118,-0.5315614,-3.1085734,-0.09392793,-2.9027526
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0123_0_8537.jpg,0.46884194,0.6199742,0.0,4.1638994,0.20048544,2.0803888,-2.6611445,-2.487986,0.61312056,-2.5598083,-1.5491586,0.90250576,-3.470901,-0.7322623,-2.9249258
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0123_0_8684.jpg,0.41914123,0.6226958,0.0,4.181407,0.15317783,0.04466635,-1.8427674,-1.0315565,-3.1193354,-4.598312,-0.20341842,2.2403347,-2.9818792,0.22891064,-4.177085
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0123_0_8807.jpg,0.5472867,0.7056122,0.0,4.025599,0.23813038,3.1223667,-1.0701696,-2.6987097,0.9232778,-4.0042167,2.698467,1.0879208,-5.183913,-0.12324917,-1.8497471
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0128_0_1488.jpg,0.44932595,0.6439432,0.0,4.3595486,0.16319816,1.0955946,-2.5188863,-1.0413371,0.71725214,-4.775154,0.35967654,2.9400225,-1.7226337,-0.5205197,-1.546634
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0128_0_3421.jpg,0.48994952,0.6579487,0.0,4.04588,0.19001074,1.4120735,-2.5827973,-3.3567104,-0.94866395,-4.451962,0.7896433,2.7387614,-3.907307,0.44384593,-3.7588558
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0128_0_7035.jpg,0.43969306,0.6499452,0.0,4.7484307,0.1334446,1.1823107,0.50379515,-1.2467643,-1.3288078,-3.856124,-0.37819004,2.6656964,-3.2928555,0.6143984,-2.820947
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0128_0_7374.jpg,0.48021093,0.66432667,0.0,4.4692397,0.1863845,2.2639647,2.1499174,-0.16148408,0.5278694,-5.163467,0.879799,2.9128134,-0.39678168,-0.35120165,-1.0543821
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0128_0_7653.jpg,0.4902858,0.6409813,0.0,4.3392897,0.2401906,0.5652363,-2.90259,-1.23361,2.8555207,-1.8639959,0.4860454,-1.0934452,-2.3871624,-1.962039,-3.8761353
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_2108.jpg,0.47465926,0.61762434,0.0,3.7905529,0.23452355,4.398396,-0.9615505,0.7388575,0.34897688,-2.9408424,-1.1302925,0.40007213,2.3443396,-0.27506244,0.92559403
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_3392.jpg,0.42976418,0.5786565,0.0,3.8756044,0.17615095,2.4196055,-3.2089467,3.9619117,-3.389305,-0.78946555,-0.3908783,-0.75703067,0.09719276,0.13071442,-2.3965895
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_3756.jpg,0.3558711,0.577472,0.0,4.1615095,0.098641925,-1.0448701,1.0430882,1.2348851,0.85820895,-0.13584568,-1.394135,0.680352,3.7998593,2.9321494,0.045374196
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_4181.jpg,0.44175443,0.59695476,0.0,4.052435,0.18964064,5.337769,-1.798913,-1.1549178,-1.853373,-4.53197,-1.8051685,3.5657182,2.6201718,2.453205,0.5590265
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_7812.jpg,0.44926596,0.62619835,0.0,4.567353,0.18778202,5.513778,-2.9220974,-2.0717137,-1.5221963,-5.172503,-1.7389313,4.034565,3.2602608,1.4208279,-0.40537134
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_7946.jpg,0.49594277,0.61956435,0.0,3.505425,0.2460014,6.7224393,-4.093047,1.7097944,-1.863582,-3.0803857,-0.015883023,-1.0348811,0.77978736,0.6111471,-1.1511403
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_8431.jpg,0.46012855,0.62250584,0.0,3.972356,0.20412804,3.9629276,-3.234969,2.759931,-2.3441648,-4.1209817,0.6796543,0.80574113,1.4283675,1.7022786,-0.71851254
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_865.jpg,0.4334243,0.6214214,0.0,3.569911,0.16499302,3.5235584,-1.9602044,1.399633,-4.3904557,-3.843541,0.33597308,3.913193,2.2264314,1.5498235,0.2686965
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_9075.jpg,0.4559594,0.6120545,0.0,3.6422436,0.20232353,5.51644,-2.3067439,-0.5307769,-0.9477432,-4.769098,-0.726393,2.347742,3.2707999,3.9473836,-0.12654468
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0141_0_9679.jpg,0.36971405,0.59250784,0.0,3.9258964,0.101965204,0.25536332,-1.0327952,1.2604854,-4.620148,-5.942562,-1.2409855,3.6921344,1.5625497,2.3869734,-0.12078298
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0143_0_2485.jpg,0.47578588,0.68001056,0.0,4.9124804,0.18676823,2.5830073,-2.066268,3.7489963,0.83959013,2.7239735,1.5347704,2.6747673,0.39286646,0.8623255,4.7992706
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0143_0_563.jpg,0.42193937,0.62825996,0.0,4.1532674,0.14819846,2.1561892,-1.7084934,3.1794717,0.1324028,0.7588815,0.5197783,2.7099771,1.8869135,1.5798491,3.4858434
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0143_0_8866.jpg,0.4053852,0.5869913,0.0,3.6933737,0.16125977,2.4207654,-0.13801658,0.25120863,1.5203058,-0.5183798,-3.3052373,5.0297337,0.7985225,3.2690327,2.9534109
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0143_0_9630.jpg,0.4275817,0.6154567,0.0,4.2272353,0.16837224,1.016207,-1.1814668,3.0942392,0.73851055,-0.6611645,-1.7128392,-0.1948689,-0.27876168,-1.6981004,3.0187821
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0143_0_975.jpg,0.4289832,0.6461811,0.0,4.59679,0.15724012,0.60002154,-0.76128125,3.3131564,1.7705456,-1.0904677,0.28368735,-0.31832027,1.7078048,-0.6856796,3.6075792
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0144_0_2630.jpg,0.4826768,0.6342273,0.0,3.9505851,0.2359862,6.1480656,-2.7664616,-2.5811121,1.0811185,-7.0831313,-2.6680613,0.5806452,2.3746812,5.4708695,0.59287614
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0144_0_4882.jpg,0.43149796,0.6131856,0.0,4.983633,0.17768365,4.2960777,-4.7486787,1.8584415,-0.57112116,-2.8192468,-0.08617402,0.2679537,1.7426312,1.2951231,0.34022868
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0144_0_5630.jpg,0.46972853,0.62892014,0.0,4.13201,0.18043092,7.894097,-5.406934,-0.01305859,-1.8682332,-3.905734,-1.2483977,0.456067,-0.3252004,-0.6917837,-0.73877484
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0144_0_5988.jpg,0.5173996,0.66437256,0.0,4.079269,0.23673117,5.372687,-4.2173285,3.4291134,-1.559076,-2.699748,2.6236515,1.0094059,0.75408554,1.2671878,-0.07509659
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0144_0_7094.jpg,0.42349902,0.56487924,0.0,3.7150002,0.19585472,4.6299534,-2.1977162,-1.4490933,0.4854225,-3.5641365,-2.6852875,2.2421489,2.4063756,0.04264123,-0.06409419
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_1353.jpg,0.45011634,0.63011605,0.0,3.527555,0.1724982,2.3163753,-4.4444985,2.4569006,1.3889295,-0.0020346665,0.05795785,2.8342202,1.6603467,3.6856806,4.5049853
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_1770.jpg,0.44906265,0.61824155,0.0,3.9945982,0.20245546,2.3298223,-2.6521099,4.133204,0.15961224,0.83170575,-0.097819544,0.05708882,1.0201126,-2.1204386,1.8912966
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_208.jpg,0.3799706,0.5555624,0.0,4.1944118,0.13878435,1.1498166,-3.4223006,0.70288926,1.4418728,-1.1379335,-3.8081686,3.9567869,1.465361,5.0122538,3.0573876
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_443.jpg,0.44783717,0.60375595,0.0,4.1659074,0.21694511,2.3219056,-3.2518792,2.5097427,-0.4344722,1.764675,-1.6191672,1.2868682,1.3213077,-0.36941642,4.1942854
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_4840.jpg,0.40071648,0.5775594,0.0,4.176717,0.15061587,0.08998454,-2.7647395,1.2757136,-1.5031188,2.1322634,-1.7279195,1.7642361,-0.009138333,-1.9056902,3.3701155
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_7304.jpg,0.3987767,0.57549727,0.0,4.03656,0.17118937,-0.40725103,-4.8489933,5.685153,-0.34761906,1.4435441,-0.94723773,-0.074094035,0.0065986947,0.6958491,2.490554
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_7379.jpg,0.37360874,0.58906174,0.0,4.4334598,0.11507706,-1.50938,-4.213056,5.9303694,-2.3812325,3.1430607,1.0391772,-0.9913314,-0.9361301,-0.68705,-0.3172564
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_8792.jpg,0.38315874,0.56166625,0.0,3.5286517,0.16410609,1.0993903,-3.928623,3.1737669,1.2085376,0.2514172,-1.6088506,3.2598467,1.126622,2.013106,3.4930134
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_9432.jpg,0.46052688,0.61791015,0.0,4.193594,0.19287418,-1.9729416,-1.8145442,0.28420383,4.299031,-0.5037352,-0.8889623,-3.3514583,0.3963134,-2.0518105,1.2174084
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0145_0_9519.jpg,0.50426847,0.6138351,0.0,3.840226,0.2775432,5.8078113,-4.5011787,-1.351752,2.704235,0.13265157,-3.8135312,1.1059597,-0.26925862,0.36462036,1.1872238
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_2663.jpg,0.40983933,0.5730217,0.0,4.057198,0.17114687,2.5933964,-2.959413,3.1553097,-0.9294058,-0.9877307,0.17517783,-2.8406582,1.5309352,-0.051711712,-1.844991
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_3505.jpg,0.49226937,0.6434598,0.0,3.8101559,0.23383531,6.7390833,-3.5194037,1.4961691,-3.0367994,-3.8143473,0.40683323,1.4031955,0.32102594,-0.46214515,-0.55626273
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_371.jpg,0.4256955,0.5965062,0.0,3.4628541,0.17962,2.012293,-1.7590206,2.1058109,-4.758409,-5.571877,0.6122261,0.9801413,0.8052032,2.7998755,-0.8767647
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_4409.jpg,0.36983737,0.57510895,0.0,3.894089,0.11990963,3.2393944,-2.934748,4.405204,-4.5091605,-3.7822933,-1.1675925,0.5809044,1.1073922,0.5102642,-1.2054474
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_457.jpg,0.5463048,0.68700385,0.0,3.9429193,0.2712918,9.225705,-1.9557601,0.7780031,0.23122126,-2.5780246,2.2534928,1.9870064,4.181593,2.2340763,-0.78504664
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_5154.jpg,0.34960467,0.5524439,0.0,3.4953449,0.10031544,1.4001279,-0.22732519,1.4758115,-2.7405918,-1.6727647,-1.328913,2.9215317,2.436506,0.1299553,-0.3263854
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_5288.jpg,0.3912527,0.57065177,0.0,4.504831,0.14691296,2.4159658,-4.380974,2.8907773,-2.1975296,-1.0709242,0.15961751,0.558083,2.7073112,0.93818206,-1.2452588
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_588.jpg,0.37014115,0.5985052,0.0,4.2296267,0.10782363,1.3621309,-0.038378235,0.24612603,-3.5618832,-3.7901075,-0.62072104,3.2890017,4.6990485,3.556004,0.5495945
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_8474.jpg,0.41021043,0.549757,0.0,3.8295536,0.19426125,4.6908402,-2.064779,-0.22788362,-0.12499144,-3.0678327,-3.1471384,1.4274982,1.5935522,1.5409145,-0.5300574
moyen,1,data/augmented\moyen\aug_IMG-20250224-WA0147_0_8896.jpg,0.6034765,0.6930594,0.0,4.4610786,0.3583526,9.463574,-4.8735943,0.25869074,5.3011713,-3.4946563,0.8372137,-1.2778391,2.711291,-0.22957236,2.670412
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0039_0_1121.jpg,0.38897023,0.6423468,0.0,3.8023703,0.098147206,-5.459829,-0.4746509,0.29664287,-2.342797,-2.7077234,1.9181006,-0.08897144,-7.0492787,-2.2826345,-2.844446
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0039_0_2306.jpg,0.5267571,0.6995947,0.0,4.634772,0.22935313,-1.1695398,1.0465853,-1.7591895,1.3186117,-3.0627625,2.2070155,-4.92226,-5.411661,-4.8495235,-0.07834842
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0039_0_2803.jpg,0.61877656,0.7505051,0.0,4.6927066,0.34134895,-1.6940855,0.7197165,-0.4124792,3.1462257,-5.272636,4.1701045,-3.7640262,-9.610118,-1.2110463,0.1759274
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0039_0_3032.jpg,0.45153412,0.68770534,0.0,4.0597744,0.14013469,-5.5200353,-1.190899,0.2434442,-0.7057374,-4.2875366,3.4883068,-0.29814926,-6.3574595,-1.3620666,-1.9436841
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0039_0_5206.jpg,0.36461416,0.67714167,0.0,4.162475,0.05209636,-7.042493,1.444354,0.9184451,-2.2150998,-3.8601906,0.690329,0.8441189,-7.339295,-1.8638685,-1.5721301
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0043_0_1309.jpg,0.36674926,0.59311086,0.0,4.6567454,0.10074669,-5.3829155,-1.4927197,0.9703646,0.93765867,-3.186967,-1.8563075,-2.5472229,-1.4943302,-2.3259993,-2.6499147
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0043_0_199.jpg,0.31554383,0.6170318,0.0,4.227649,0.041592497,-8.488902,1.7305577,-1.4006028,0.6759394,-5.4365,-2.9214573,-0.301753,-4.5729566,-0.7775968,-1.5908333
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0043_0_3618.jpg,0.44508442,0.695975,0.0,4.302866,0.1332144,-6.4875855,0.04862306,3.7594686,2.5381196,-3.9853582,2.813595,-0.40466312,-2.065896,-0.16719389,-1.2926025
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0043_0_5019.jpg,0.38098627,0.5657302,0.0,3.3359172,0.13152114,-5.03725,-0.89263165,-2.0327287,2.3849874,-3.5209315,-3.3325713,-1.5093209,-2.1923144,-1.5207895,-2.7881403
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0043_0_7119.jpg,0.4398388,0.63128793,0.0,3.637785,0.16211905,-5.342278,-1.6819223,1.9450037,2.366789,0.6205449,1.1300241,-3.8422277,-2.9509947,-1.8725109,-0.79225785
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0045_0_3157.jpg,0.44853267,0.6726915,0.0,4.044992,0.14064518,-2.601572,1.245915,-4.1988144,-2.7575848,-0.8820992,4.5041437,-2.1080525,1.1411246,-2.0436344,2.0077822
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0045_0_5957.jpg,0.43625933,0.6639832,0.0,3.9595919,0.11546404,-5.0975223,-1.9660369,1.0692546,-1.4445617,3.5176864,3.22135,-5.359929,1.8598621,-0.69296104,0.46286213
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0045_0_6122.jpg,0.45277685,0.64427876,0.0,3.664968,0.15142642,-3.3583515,-3.936207,1.6270237,-1.8777229,-1.4170246,4.037528,-2.010899,-1.2658793,1.9876527,1.0671264
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0045_0_9145.jpg,0.4649171,0.6541756,0.0,4.475474,0.18582374,-2.7780218,-5.280632,-0.052674968,0.24162336,-4.6540103,2.4259121,1.3981181,1.4936825,0.58008176,0.5348822
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0045_0_9579.jpg,0.46571103,0.67283183,0.0,4.2349024,0.18124668,-1.1192478,-0.16360265,-0.9189825,-0.21715455,0.67348737,3.4913628,-6.155355,2.2596264,-2.3395622,0.7887895
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0047_0_1437.jpg,0.5474464,0.6956726,0.0,4.488589,0.24196704,-1.8558342,-4.741541,-8.17102,4.139463,-5.1870747,2.2715611,0.31755203,-0.41727567,5.0533257,-0.7897845
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0047_0_1701.jpg,0.5667769,0.69039017,0.0,3.9038556,0.2740179,1.6593156,-3.8711748,-8.805827,3.2489629,-3.9390855,3.2981887,0.73493063,-0.7615545,-1.4740522,-0.30496737
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0047_0_5562.jpg,0.4049453,0.59821886,0.0,4.146986,0.14498475,-7.291981,-6.8103375,-2.6895723,2.450526,-1.344624,1.3399968,-1.1861373,0.46430576,1.1408564,-2.9135804
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0047_0_7021.jpg,0.62849724,0.7520566,0.0,4.87256,0.34879625,-1.0846316,-3.494278,-9.77742,7.749594,-4.569656,5.5180793,-1.1552848,0.2237326,0.9033318,0.57896173
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0047_0_8167.jpg,0.538545,0.69711125,0.0,3.6480641,0.25198388,-3.25244,-7.3093977,-5.25977,3.4042697,-4.8256083,4.3713646,0.4899449,-1.0810674,2.2508178,-0.44528458
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0048_0_2088.jpg,0.48985046,0.66134363,0.0,3.7419908,0.21057382,-1.315807,-1.4206895,-9.187078,1.7024739,1.1690408,0.07494642,0.68903273,0.2548772,-3.4161427,2.5181842
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0048_0_3397.jpg,0.3632632,0.5938538,0.0,3.5925455,0.08369577,-7.4541326,-5.993018,-0.5878313,-1.308302,2.7318778,0.9313979,-0.431253,2.5571473,-2.1247725,1.5247399
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0048_0_4238.jpg,0.41199666,0.67315,0.0,4.297185,0.10870798,-6.3511634,0.44312224,-5.029886,1.3438424,-2.4989362,-0.0032437372,0.98822206,2.9942985,-0.4807011,2.1572309
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0048_0_5391.jpg,0.4312839,0.6186657,0.0,3.589458,0.17300764,-4.3782587,-1.7426047,-1.7646785,2.0631313,1.0037864,0.4891856,-3.575566,1.2502435,-0.80811644,1.3282838
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0048_0_9913.jpg,0.36658293,0.6481092,0.0,4.085341,0.06929147,-6.717912,-1.0822107,-2.6005263,-0.5655829,-0.9078497,-0.06916914,0.7342177,2.924522,-1.3749689,1.2702545
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0049_0_1893.jpg,0.37776065,0.66898656,0.0,4.6980524,0.08513565,-5.609804,3.9253795,-1.8516062,2.466142,-5.822238,-1.4049813,1.6232442,0.10108577,-0.91845423,0.7228966
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0049_0_3133.jpg,0.40081477,0.6487738,0.0,4.9794683,0.10482651,-0.53492886,2.6906288,-2.0385482,3.0989373,-5.563717,-3.161763,3.095013,1.9735757,1.4670746,1.2031945
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0049_0_6512.jpg,0.41692573,0.62735707,0.0,4.3071556,0.13600379,-2.4052045,2.1955974,-3.94186,2.0731928,-3.7430851,-2.3446639,0.7962471,-1.0033772,-2.9304135,-0.91312975
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0049_0_7543.jpg,0.3556383,0.5836656,0.0,4.2231827,0.09146456,-1.142035,1.6174029,-4.239516,1.8266829,-4.5515904,-5.3773417,3.6464803,1.4929034,1.3329134,-0.8936158
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0049_0_7904.jpg,0.45644265,0.6818655,0.0,4.4799423,0.15733299,-1.8426297,1.8846967,-0.5075657,4.104391,-6.4460526,0.45104784,0.37233773,1.598632,-0.22266267,1.3092558
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0050_0_6043.jpg,0.45722073,0.71607584,0.0,4.964591,0.12536761,2.5330987,4.808874,-3.8589365,2.6215577,-8.607226,-2.440525,0.9453362,0.8559589,-2.0448456,0.35948372
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0050_0_7249.jpg,0.35303798,0.6272041,0.0,4.7344356,0.05927112,-5.71696,4.1501646,-4.3628836,-1.087449,-4.4535484,-1.9889523,2.612609,-0.8858747,0.45538357,0.37478912
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0050_0_7947.jpg,0.31223768,0.6271063,0.0,5.3196063,0.03560619,-6.6748443,4.7323,-1.5465009,0.3602139,-5.456596,-3.969917,1.7577131,0.25129637,1.0782137,-0.41015324
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0050_0_8060.jpg,0.3159719,0.68540746,0.0,5.205182,0.029372323,-7.7108107,5.1387715,-0.7961147,0.35172334,-5.8811884,-3.0331767,-0.7044141,-0.021265319,-1.0949252,-0.13192087
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0050_0_8157.jpg,0.50525224,0.71656424,0.0,4.0410075,0.17818636,0.67287195,3.995634,-6.261988,3.9967835,-4.6364646,-1.4976568,0.76465654,-1.0877512,0.03413455,0.84721965
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0052_0_1219.jpg,0.49958372,0.7166952,0.0,3.9770398,0.16943054,-1.613732,0.8279078,-0.6394875,1.2571574,2.6834147,6.56071,-5.8751516,0.33388942,-0.4703552,0.03938816
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0052_0_1363.jpg,0.52096456,0.6828951,0.0,3.7079203,0.23261109,-2.4316444,-0.14591397,0.5013584,1.0591402,-0.28004083,6.201529,-3.3991733,0.9820762,2.557646,0.26031494
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0052_0_2374.jpg,0.45088595,0.6611867,0.0,3.8269336,0.14949885,-4.7064657,-2.260731,0.837216,-1.1551689,1.776647,4.665469,-4.769013,1.7809952,-0.93501604,1.1907325
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0052_0_44.jpg,0.50186217,0.7422738,0.0,4.9651375,0.17974302,-4.697517,0.46450585,0.050134476,3.0092738,-3.0424218,5.013744,-3.5320385,0.27211526,0.1166937,-0.8655892
